Estado,ID,Ano,PIB,L,despjud,despeduc,despleg,despadm,despics,desptec,despass,despsaude,educ,pop,pib,H,ptf,minmax,K,KL,Índice,GW,exportação,importação,IMPORT,despgov,despjudp,despeducp,desplegp,despadmp,despicsp,desptecp,despassp,despsaudep,val,vak,popdens,agua,energiapc,cambio,imp,exp,trade
Pará,13,2010,"131.963,7",3375,"706,3","2.892,7","680,3","1.274,6","53,4","162,7","187,9","2.904,5","6,3","7.763,0","39,1003564","1,869807227","5,653813429","0,8364570004","166026,2022","49,19294881","112,3224224",13.473,"12833,14295","1148,55931","0,01449497577","19082,50669","0,03701074207","0,1515908197","0,03564822787","0,06679433161","0,002799028337","0,008527035069","0,00984868095","0,1522096454","0,5122331692","0,354765613","6,220540867","0,73","2,089194876","1,6654","21372,31626","1912,810675","0,176450997"
Pará,13,2011,"147.921,5",3484,"727,7","3.046,0","632,0","663,5","58,6","75,3","187,9","2.380,7","6,3","7.862,9","42,45738664","1,883004724","5,952170537",1,"183229,6552","52,59174948","118,2497834",14.307,"18335,35613","1345,405091","0,01705477898","18339,54926","0,03967774975","0,1660890908","0,03446221098","0,03618068298","0,003192724228","0,00410330839","0,01024766299","0,1298119374","0,4951027403","0,382544442","6,30066397","0,75","2,165888739","1,8751","34380,62628","2522,769086","0,2494795322"
Pará,13,2012,"151.612,5",3556,"824,3","3.387,7","646,7","823,7","81,1","122,3","187,9","3.101,8","6,6","7.960,1","42,63567408","1,94113644","5,682005475","0,8519103334","202794,5938","57,02885091","112,8825044",14.239,"14775,56614","1370,423579","0,01846575396","21109,93728","0,03904925772","0,1604772601","0,03063497099","0,03901975968","0,003840642486","0,005792295538","0,008902798603","0,1469351797","0,5364346024","0,3337186703","6,378544203","0,80","2,140533071","2,0429","30185,00407","2799,63833","0,2175589199"
Pará,13,2013,"162.059,6",3585,"954,8","3.662,9","744,7","720,3","184,7","62,7","187,9","2.802,0","6,7","8.054,4","45,20491574","1,959352037","5,79536401","0,9140472637","222117,5184","61,95746678","115,1345605",14.340,"15851,48426","1118,646759","0,0161660916","22213,85946","0,04298212022","0,1648923266","0,03352472023","0,03242705389","0,008315330683","0,002821694965","0,008460372253","0,1261393086","0,5143693297","0,3318042407","6,454095825","0,83","2,129579151","2,3420","37124,17613","2619,87071","0,2452433624"
Pará,13,2014,"156.522,4",3634,"985,6","3.569,2","712,6","867,2","195,7","82,0","187,9","2.810,1","6,8","8.149,4","43,07166915","1,965940502","5,3471923","0,6683841179","242769,4959","66,80503466","106,2308829",13.882,"14256,00969","977,337495","0,01658175887","23492,4895","0,04195359451","0,1519313855","0,03033340966","0,03691389426","0,008328588783","0,003491930757","0,007999898018","0,1196163814","0,561149692","0,2947909278","6,530219584","0,84","2,279703525","2,6556","37858,25934","2595,417452","0,2584528794"
Pará,13,2015,"148.596,1",3860,"976,1","3.514,6","721,1","863,8","92,0","50,2","187,9","2.533,6","7,8","8.244,6","38,49638663","2,177081849","4,484743528","0,1956370127","259406,6219","67,20378807","89,09690131",15.905,"10271,12858","953,901945","0,0250627383","23601,63415","0,0413580684","0,1489143705","0,0305542744","0,03659835559","0,003898795009","0,002128812424","0,007962902865","0,1073475543","0,5718928351","0,2804969735","6,60646995","0,87","2,365361175","3,9042","40100,5402","3724,223974","0,2949254941"
Pará,13,2016,"147.503,5",3845,"980,0","3.437,0","738,0","797,6","179,1","43,7","187,9","2.559,4","8,8","8.334,3","38,36242435","2,410899706","4,12783621",0,"270449,7595","70,33803887","82,00634287",16.363,"10511,06762","1111,091455","0,0245451191","22946,92617","0,04270916825","0,1497787627","0,03216032362","0,03475779799","0,007805349761","0,001904860206","0,008190095647","0,1115338625","0,5857562931","0,252582828","6,678404454","0,91","2,430789033","3,2585","34250,31383","3620,491506","0,2567450927"
Pará,13,2017,"161.046,8",3916,"993,6","3.455,2","712,2","745,2","205,4","48,9","187,9","2.691,4","8,8","8.422,6","41,12532162","2,410899706","4,413697576","0,1566935191","277230,3702","70,79427228","87,68545511",16.484,"14484,25939","975,505612","0,02003385397","23377,47946","0,0425007126","0,1477991227","0,03046590133","0,03187788869","0,008785848323","0,002089855575","0,008039255067","0,115127673","0,5501105643","0,3092303606","6,749150614","0,90","2,425524118","3,3074","47905,23951","3226,387261","0,3174955332"
Pará,13,2018,"161.349,6",3831,"1.001,7","3.658,0","708,1","758,3","209,0","37,5","187,9","3.135,7",9,"8.513,5","42,11683687","2,459603111","4,383688038","0,1402439365","284154,7153","74,17246549","87,08926564",14.359,"15568,66185","1189,574918","0,02856313923","25448,41309","0,03936106985","0,1437434831","0,02782587054","0,0297970195","0,008211889845","0,001473531272","0,007385038884","0,1232162963","0,5645530356","0,3097741272","6,82196015","0,93","2,121809252","3,8742","60316,10972","4608,651147","0,4023856275"
Paraíba,14,2003,"33.717,3",1521,"355,7","1.017,8","206,5","684,7","47,5","4,0","187,9","642,4","4,6","3.637,2","22,16784908","1,584444366","4,243174119","0,2133876301","47576,82742","31,27996543",100,"1.955,0","168,249515","59,874368","0,005129151281","6450,059969","0,0551483133","0,1578011063","0,03201009968","0,1061509142","0,007363024848","0,000617465113","0,02913732912","0,09959386099","0,6871995634","0,2059157356","64,40884184","0,77","0,7938111661","2,8884","485,9718991","172,9411245","0,01954228405"
Paraíba,14,2004,"33.504,5",1550,"433,3","1.049,4","208,3","629,5","75,1","4,5","187,9","672,1","4,8","3.669,4","21,61578978","1,613414535","4,031724873","0,03788282414","50340,01036","32,47742604","95,01672003",2.027,"213,89358","98,473791","0,007799258408","6646,468512","0,06518736234","0,1578896575","0,03133371837","0,09470530286","0,01129585389","0,0006734605333","0,02827629738","0,1011159146","0,698893376","0,2018464889","64,97989066","0,77","0,8102415458","2,6536","567,5880039","261,3100518","0,02473992135"
Paraíba,14,2005,"35.320,9",1636,"686,8","1.225,0","311,8","632,3","70,3","7,2","187,9","949,2","5,0","3.701,3","21,58978116","1,640823441","3,986083419",0,"53142,88947","32,48342877","93,94107588",2.197,"227,721884","94,0819","0,006232637055","7295,92215","0,09412923244","0,1679005939","0,042737141","0,08666580735","0,009631120557","0,0009830612802","0,02575925514","0,1300992545","0,7149904704","0,1833587523","65,54449355","0,78","0,8623252934","2,3399","532,8464364","220,1422378","0,02131851279"
Paraíba,14,2006,"40.644,2",1692,"800,2","1.352,4","332,4","682,4","71,3","6,9","187,9","945,1","5,0","3.732,3","24,02139015","1,653654159","4,381431846","0,3281428064","56000,06337","33,09696416","103,2583562",2.317,"208,589087","169,52101","0,008913950151","8237,439046","0,09713754833","0,1641793467","0,04035438143","0,08284187601","0,008649974272","0,0008392538919","0,02281504229","0,1147339995","0,7229675735","0,1807675293","66,09423894","0,80","0,9050193047","2,1372","445,7965967","362,3003026","0,01988222319"
Paraíba,14,2007,"42.778,3",1595,"843,6","1.339,7","409,5","645,4","47,5","7,3","187,9","1.131,9","5,2","3.760,7","26,82024013","1,680077196","4,614272471","0,5214026523","59657,54763","37,40285118","108,7457724",2.446,"235,355076","305,383273","0,01263914881","8372,393068","0,1007655841","0,1600169902","0,04891361802","0,07708621281","0,005668379286","0,0008733419758","0,02244728821","0,135199308","0,7423548627","0,1734194577","66,59726907","0,81","0,9265397371","1,7705","416,6961621","540,6810848","0,02237998301"
Paraíba,14,2008,"47.410,9",1622,"738,8","1.431,3","428,0","673,1","50,1","9,2","187,9","1.276,2","5,5","3.788,5","29,22992888","1,727358074","4,847183586","0,7147210063","63800,34291","39,33436678","114,2348499",2.580,"226,860199","395,363282","0,01948174006","9361,960519","0,07891884582","0,1528896333","0,04571292701","0,07190228374","0,005348050795","0,0009877967682","0,02007459012","0,1363153869","0,7449623156","0,1725772635","67,08930218","0,83","0,9676538047","2,3362","529,9907969","923,6476994","0,03066039935"
Paraíba,14,2009,"51.098,2",1533,"524,8","1.778,4","382,5","720,9","52,5","8,8","187,9","1.684,4","5,6","3.815,6","33,33217957","1,750012327","5,190889434",1,"69188,7252","45,13289315","122,335056",2.610,"156,589681","432,541163","0,01473230328","9143,250467","0,0573952114","0,1945089043","0,04183477324","0,07884467519","0,005744412083","0,0009572713326","0,02055478201","0,1842235901","0,7366966227","0,1762965193","67,56916948","0,83","0,9852826688","1,7404","272,5286808","752,7946401","0,02006573017"
Paraíba,14,2010,"53.501,6",1599,"523,0","1.851,8","385,0","764,0","51,4","4,7","187,9","1.506,4","5,8","3.840,8","33,45939803","1,791577765","5,064017306","0,8946949743","74825,96444","46,79547495","119,3450272",2.917,"216,910929","682,09348","0,02123224278","9659,627378","0,05414221886","0,1917039889","0,03985866912","0,07908935141","0,005322126231","0,0004870580992","0,01945598032","0,1559508071","0,7427952935","0,1821077212","68,01507171","0,85","1,105909678","1,6654","361,2434612","1135,958482","0,02798425792"
Paraíba,14,2011,"55.609,4",1665,"497,1","1.897,1","358,1","599,2","43,3","10,4","187,9","1.381,2","6,1","3.859,8","33,39901266","1,834130446","4,898826871","0,757585404","81352,846","48,86056817","115,4519408",2.901,"224,609247","1006,495231","0,0339381597","9684,204004","0,05133059552","0,1958998248","0,03698075918","0,0618699414","0,004473004199","0,001072175017","0,01940660483","0,1426276187","0,7303724684","0,1869177406","68,35183591","0,87","1,122739999","1,8751","421,164799","1887,279208","0,04151179171"
Paraíba,14,2012,"60.157,9",1650,"701,7","2.105,4","386,3","675,5","54,1","16,5","187,9","1.414,2","6,3","3.875,4","36,45934517","1,873950965","5,098281276","0,9231343824","87964,87514","53,31204554","120,1525352",3.139,"243,087896","598,246577","0,02031582777","10801,69476","0,06495985733","0,1949177716","0,03575829742","0,06253688478","0,005005646139","0,001527516172","0,01739889196","0,1309219554","0,7394021471","0,1935236506","68,62738153","0,87","1,19785509","2,0429","496,6042627","1222,157932","0,02857083836"
Paraíba,14,2013,"61.999,6",1661,"703,7","2.121,7","376,5","669,6","53,4","9,2","187,9","1.516,8","6,3","3.890,5","37,326649","1,879821702","5,061384448","0,8925096785","95185,07035","57,30588221","119,2829779",3.307,"187,635364","641,57648","0,02423520456","11442,23053","0,0615016884","0,1854293213","0,03290571845","0,05851653438","0,004667187892","0,0008042762185","0,01642490245","0,132564747","0,7463962073","0,1789127476","68,89515309","0,88","1,254412849","2,3420","439,4420225","1502,572116","0,03132302896"
Paraíba,14,2014,"66.506,8",1710,"762,2","2.272,2","377,7","896,4","67,0","9,9","187,9","1.555,5","6,5","3.910,1","38,89287383","1,908774069","5,132918091","0,9518832555","102477,5119","59,92836954","120,9688301",3.105,"179,078608","653,113518","0,02607865492","11743,0387","0,06491061818","0,1934894361","0,03216403562","0,07633323689","0,005709188554","0,0008394641905","0,01600416426","0,1324606506","0,7656709464","0,1670063501","69,2416216","0,88","1,293993329","2,6556","475,5611514","1734,408258","0,03322921771"
Paraíba,14,2015,"63.731,8",1767,"712,5","2.044,7","400,3","857,2","43,7","9,1","187,9","1.426,6","7,2","3.932,5","36,06780798","2,061080982","4,483878036","0,4131740801","109586,9551","62,01865032","105,6727325",3.408,"141,363595","567,8131","0,03478413169","10847,74821","0,06568297188","0,1884864271","0,03690524119","0,07902334453","0,004026077846","0,000839515526","0,01732502603","0,1315135685","0,7609185147","0,171778543","69,63967523","0,88","1,303947282","3,9042","551,9117476","2216,855905","0,04344404092"
Paraíba,14,2016,"63.125,9",1650,"699,8","2.183,1","412,9","556,0","38,1","3,9","187,9","1.431,1",8,"3.953,7","38,25813116","2,225540928","4,343610438","0,2967506925","114422,8537","69,34718408","102,3670091",3.377,"121,46586","312,943728","0,01615385876","10652,01574","0,06569830932","0,2049469188","0,03876061633","0,05220032891","0,003580672761","0,0003659242327","0,01764337612","0,1343539238","0,7776796899","0,1555933569","70,0143181","0,88","1,297490758","3,2585","395,7965048","1019,727138","0,02242381137"
Paraíba,14,2017,"64.733,9",1699,"720,3","2.154,8","406,5","514,9","38,1","6,1","187,9","1.414,9","8,2","3.974,4","38,10117563","2,270499838","4,280265162","0,2441735342","117403,3316","69,10143117","100,8741343",3.407,"140,722441","406,221502","0,02075476759","10452,05611","0,06891869033","0,2061631656","0,03889149219","0,04926251202","0,003646474718","0,0005860871266","0,01798091382","0,1353698217","0,7776916931","0,151536776","70,38166504","0,87","1,304331722","3,3074","465,4254014","1343,536996","0,02794459271"
Paraíba,14,2018,"64.373,6",1702,"703,9","2.210,8","415,1","516,3","33,3","9,3","187,9","1.466,1","8,4","3.996,5","37,82232395","2,316366977","4,166967178","0,1501351725","119830,9038","70,4059364","98,20401098",3.521,"115,552662","545,484857","0,03282894828","10507,52131","0,06698698757","0,210402717","0,03950908862","0,04913689823","0,003168604758","0,00088476601","0,01788599944","0,1395327502","0,7725329744","0,1546874389","70,77229877","0,88","1,352880356","3,8742","447,6741231","2113,317433","0,03978326115"
Paraná,15,2003,"251.747,3",5049,"1.183,7","4.328,0","437,8","605,2","823,7","230,1","187,9","2.217,0","6,6","10.077,8","49,86082833","1,926225381","6,211991483","0,3179491913","344719,8665","68,27487947",100,"14.028,4","7132,00283","3494,041793","0,04008857065","15963,84996","0,07414645893","0,271111919","0,02742259102","0,03791208365","0,05159617975","0,01441245066","0,01177269397","0,1388732043","0,5413073148","0,2933307692","102,6789424","0,97","1,86924543","2,8884","20600,07697","10092,19031","0,1219169563"
Paraná,15,2004,"262.484,0",5246,"1.183,2","4.340,1","459,9","2.492,7","48,7","206,6","187,9","2.291,5","6,7","10.165,0","50,03507345","1,947029247","6,140457781","0,2655374391","365977,2196","69,76309942","98,84845783",15.274,"9382,205451","4031,549919","0,04075723113","16948,36749","0,06980980486","0,2560803323","0,02713604413","0,1470750388","0,002872167963","0,01219076704","0,0110888273","0,1352053696","0,5392577532","0,3105674486","103,5672917","0,97","1,96074441","2,6536","24896,62038","10698,12087","0,1356072823"
Paraná,15,2005,"256.427,7",5240,"1.205,3","4.872,0","493,5","900,2","83,1","204,7","187,9","2.683,6","6,8","10.252,4","48,93658027","1,966210579","5,82006505","0,03079012391","389628,4766","74,3565795","93,69080859",15.682,"10007,04007","4528,220909","0,04131997014","18776,99193","0,06418778605","0,2594668671","0,02628324618","0,04793961588","0,004424361892","0,01090225374","0,01000892587","0,1429216213","0,5620222905","0,3058924898","104,4577501","0,98","1,99532512","2,3399","23415,47306","10595,5841","0,1326341099"
Paraná,15,2006,"268.480,7",5384,"1.416,8","5.581,7","492,9","863,2","84,5","274,3","187,9","3.267,0","7,0","10.337,6","49,86639302","2,020650632","5,77804143",0,"410144,0965","76,17832401","93,01431669",16.308,"9978,622594","5989,575149","0,04767911405","18200,31267","0,07784294334","0,3066836346","0,02708231605","0,04742836175","0,004641284704","0,01507238623","0,01032605998","0,1795034051","0,5819311418","0,2971232551","105,3265169","0,99","2,048030145","2,1372","21326,31221","12800,92001","0,1271124416"
Paraná,15,2007,"308.485,9",5511,"1.470,9","7.560,4","509,2","698,8","62,8","327,4","187,9","3.483,5","7,1","10.416,6","55,97638384","2,041573538","6,373266241","0,4361129721","431906,5726","78,3717243","102,5961845",17.113,"12319,41566","9048,513723","0,05193234463","21416,40011","0,06867873141","0,3530172338","0,02377590271","0,03262756661","0,002932844474","0,01528782634","0,008775401989","0,1626576839","0,5915834006","0,2875015303","106,1315332","0,99","2,12905521","1,7705","21811,52542","16020,39355","0,1226374526"
Paraná,15,2008,"327.392,6",5552,"1.582,6","8.535,3","588,6","729,5","68,1","324,7","187,9","3.764,1","7,5","10.494,9","58,96840713","2,107456745","6,432910618","0,4798135813","461680,0961","83,1556369","103,5563335",18.151,"15165,02223","14621,11071","0,1043329605","24575,32873","0,06439771984","0,3473115422","0,02394925713","0,02968323002","0,002772306314","0,01321285151","0,007647406155","0,1531664033","0,585574883","0,2796413563","106,9293869","0,99","2,229545208","2,3362","35428,52494","34157,83884","0,2125471515"
Paraná,15,2009,"332.439,3",5544,"1.614,3","8.922,5","589,9","689,1","69,3","345,1","187,9","3.860,1","7,5","10.574,7","59,96380383","2,114995466","6,33096414","0,4051188086","497630,9273","89,76026827","101,9152096",18.146,"11125,0611","9638,019023","0,05045735229","27645,36211","0,05839218222","0,3227493358","0,0213395381","0,02492552275","0,002505516519","0,01248155353","0,006798157298","0,1396297881","0,598144413","0,2833558663","107,741739","0,99","2,236883725","1,7404","19362,05633","16774,00831","0,1086997282"
Paraná,15,2010,"359.425,4",5630,"1.739,7","9.372,1","569,0","769,5","303,4","389,4","187,9","4.104,1","7,5","10.653,3","63,84110861","2,116054752","6,603806771","0,6050268245","531475,4409","94,40061118","106,3074022",19.337,"14035,99378","13959,55048","0,06468166323","30278,17255","0,05745822938","0,3095329913","0,01879274729","0,02541531831","0,01002042073","0,01285940989","0,006207029828","0,135545125","0,5962382812","0,2810497051","108,5426187","0,99","2,392173425","1,6654","23375,54403","23248,23536","0,129717527"
Paraná,15,2011,"385.306,8",5716,"2.263,1","9.523,2","620,7","844,6","61,2","296,0","187,9","4.094,0","7,5","10.738,1","67,40847258","2,117114568","6,802348678","0,7504957292","573607,3029","100,3511727","109,5035094",20.239,"17289,5418","18803,92046","0,09150948949","32242,06034","0,07019202102","0,295365695","0,01925058317","0,02619535198","0,001898193043","0,009180421007","0,005828955042","0,1269763595","0,5925238445","0,2833199324","109,4065153","0,99","2,526019637","1,8751","32419,61983","35259,23125","0,1756492383"
Paraná,15,2012,"404.400,7",5709,"2.066,6","8.752,6","645,5","1.035,0","101,0","418,4","187,9","4.221,3","7,8","10.822,2","70,83564114","2,189178225","6,79327017","0,7438440323","618829,0869","108,3953559","109,3573645",21.136,"17623,32629","19493,35989","0,09847408115","34646,18281","0,05964853804","0,2526280125","0,01863037048","0,0298728181","0,002914373093","0,01207564867","0,005424479839","0,121840277","0,6104109696","0,2674484663","110,2635956","0,99","2,627237834","2,0429","36002,69329","39822,98491","0,187501364"
Paraná,15,2013,"445.814,8",5744,"2.063,0","9.952,8","676,1","1.164,5","95,0","275,4","187,9","4.452,1","8,1","10.908,3","77,61399583","2,242452742","7,142882305",1,"665726,5138","115,8994627","114,9853847",22.043,"18097,70787","19427,72097","0,1020596968","36272,48183","0,05687519148","0,2743905548","0,01863915559","0,0321046659","0,002620241086","0,007593868386","0,005181269951","0,1227391018","0,6096486108","0,2606947876","111,1405846","0,99","2,639617312","2,3420","42384,83184","45499,72251","0,1971324324"
Paraná,15,2014,"437.316,0",5716,"2.268,7","10.496,4","811,3","1.215,9","341,4","275,6","187,9","5.102,9","8,1","10.998,0","76,50734646","2,25538645","6,789667869","0,741204676","719278,8532","125,8360485","109,2993751",21.025,"16240,91165","17329,09213","0,1052308579","37268,20206","0,06087532412","0,2816460629","0,02176996604","0,03262500513","0,009159438124","0,007394401816","0,005042838392","0,1369231332","0,6255777006","0,2516000763","112,0547826","0,99","2,742086317","2,6556","43129,36498","46019,13706","0,2038537433"
Paraná,15,2015,"427.925,1",5823,"2.267,2","9.948,6","605,5","886,0","65,8","216,8","187,9","4.948,1","7,8","11.089,1","73,48877311","2,174199752","6,558697559","0,5719759295","763319,062","131,0869074","105,5812387",22.824,"14832,91096","12490,22796","0,1139553279","32016,47352","0,07081289232","0,3107330438","0,01891255186","0,02767276094","0,002054420239","0,006770806724","0,00587002563","0,1545501025","0,6273654427","0,2543557263","112,9826946","1,00","2,674995118","3,9042","57910,65097","48764,34801","0,2492842615"
Paraná,15,2016,"429.151,2",5922,"2.328,1","10.782,8","754,3","3.085,2","61,6","260,6","187,9","4.966,8","7,4","11.176,2","72,46727313","2,095935514","6,551509891","0,5667096249","794150,5199","134,1017426","105,4655324",22.595,"15014,90028","11166,85667","0,08478877181","32139,30919","0,07243795614","0,3355009696","0,02347027167","0,09599548048","0,001916244761","0,008109433038","0,005847590533","0,1545384348","0,6185421562","0,2570522025","113,8705447","1,00","2,632627268","3,2585","48926,05256","36387,20245","0,1987953353"
Paraná,15,2017,"437.285,4",5969,"2.414,3","11.368,9","789,5","1.029,8","56,0","273,9","187,9","5.349,3","7,7","11.261,9","73,25940946","2,159766254","6,463221733","0,5020221149","813443,4144","136,2780054","104,0442787",23.407,"17933,16696","12680,3756","0,09590778199","34568,53231","0,06984185534","0,3288791518","0,02283812304","0,0297895208","0,001620228357","0,007922762906","0,005436664724","0,1547440522","0,6255382477","0,2536304111","114,7439575","1,00","2,714056672","3,3074","59312,15639","41939,07426","0,2315449525"
Paraná,15,2018,"440.029,4",6039,"2.371,1","9.590,8","675,9","1.020,9","119,2","272,5","187,9","5.272,8","7,7","11.348,9","72,86461382","2,159766254","6,410837844","0,4636411654","828627,976","137,2127796","103,2010083",23.849,"18100,06914","14103,42689","0,124172376","34759,87112","0,06821299603","0,2759163284","0,01944384959","0,02937031954","0,003428828421","0,007838323671","0,005406738118","0,1516914508","0,6306800234","0,24489926","115,6304729","1,00","2,758796987","3,8742","70123,28787","54639,49645","0,2835328356"
Pernambuco,16,2003,"88.802,6",3552,"538,8","1.504,5","374,0","804,8","80,9","58,7","187,9","1.747,1","5,2","8.405,8","25,00072945","1,686451219","4,32106786",0,"130591,9077","36,76573977",100,"5.319,0","410,548706","720,283307","0,02342799101","4650,344062","0,1158574052","0,3235321527","0,08042134939","0,173061319","0,01738958098","0,01262487451","0,04041368072","0,375699546","0,6923077629","0,2053693217","33,4607825","0,73","0,9686889095","2,8884","1185,828882","2080,466304","0,03678153024"
Pernambuco,16,2004,"95.642,7",3555,"634,3","1.642,1","391,5","962,2","91,5","18,8","187,9","2.140,3","5,4","8.496,2","26,90370634","1,715374657","4,509650308","0,1081661908","137554,3214","38,69319871","104,3642556",5.340,"516,589933","741,051254","0,02056042019","5131,010945","0,1236130955","0,3200374742","0,07630340714","0,18752076","0,01784142252","0,003669309272","0,03662777612","0,4171328365","0,6754272848","0,2255789104","33,82069057","0,73","0,9537624165","2,6536","1370,823046","1966,453608","0,03489317523"
Pernambuco,16,2005,"101.071,4",3703,"805,8","1.881,2","449,8","1.071,1","111,7","37,0","187,9","2.687,5","5,5","8.584,6","27,29445091","1,74086003","4,501833039","0,1036824006","145921,8662","39,40639108","104,1833451",5.703,"783,864529","805,527981","0,01864875547","5209,504197","0,1546757697","0,3611052688","0,08634243756","0,2056138037","0,02144764053","0,007111159248","0,0360758938","0,5158841899","0,6916733523","0,2054918537","34,1722472","0,75","1,010031512","2,3399","1834,164611","1884,854923","0,03679598097"
Pernambuco,16,2006,"108.223,1",3760,"755,4","2.041,3","486,9","1.165,3","140,1","42,4","187,9","2.975,1","5,7","8.671,6","28,78274168","1,764589039","4,631163644","0,1778632115","154464,1008","41,08087788","107,1763692",5.873,"780,075632","1019,969108","0,02014244466","6425,993991","0,1175498263","0,3176574392","0,07576633197","0,1813471791","0,02180826936","0,006593463082","0,02924645128","0,4629797273","0,7019002217","0,1917757324","34,51889965","0,78","1,029779766","2,1372","1667,177641","2179,877978","0,03554745067"
Pernambuco,16,2007,"116.627,0",3721,"993,4","2.484,0","528,6","1.126,9","198,5","43,5","187,9","3.640,5","5,7","8.754,8","31,34291975","1,776628739","4,884620823","0,3232399307","163883,8397","44,04295612","113,0419836",6.308,"868,781266","1721,108871","0,026127939","7042,530526","0,1410591384","0,3527173958","0,07506145449","0,160007338","0,0281835979","0,006179983031","0,02668607817","0,516925097","0,713360512","0,1921864688","34,85012701","0,77","1,082547751","1,7705","1538,177231","3047,223256","0,03931679899"
Pernambuco,16,2008,"124.151,9",3789,"982,9","3.033,3","593,7","1.281,7","384,9","70,9","187,9","4.476,0","6,0","8.838,3","32,76640033","1,819855088","4,937390684","0,3535074074","175104,5753","46,21392855","114,2632063",6.524,"934,796622","2473,572592","0,04654589027","7723,530343","0,1272645407","0,3927308584","0,07686401693","0,165946844","0,0498376185","0,009182280361","0,02433311087","0,5795226753","0,7080605267","0,1936402389","35,18226197","0,79","1,11401805","2,3362","2183,871868","5778,760289","0,06413621333"
Pernambuco,16,2009,"134.819,4",3634,"1.202,4","3.305,7","664,0","1.358,9","467,3","89,9","187,9","5.159,5","6,2","8.921,9","37,09943752","1,85531668","5,273860624","0,546498177","188735,911","51,93613402","122,0499375",6.582,"815,217969","1980,039789","0,02556058234","8892,906801","0,1352132525","0,3717269662","0,07467063246","0,1528061564","0,05254228145","0,01010894413","0,02113341839","0,5801867522","0,7109369069","0,1983983562","35,51491839","0,83","1,14509794","1,7404","1418,805353","3446,061249","0,0360843335"
Pernambuco,16,2010,"155.113,9","3588,5","1.180,9","3.758,0","645,0","1.316,1","468,4","125,6","187,9","5.474,8","6,3","9.000,9","43,22528411","1,872917756","5,901841152","0,9066921523","203240,7273","56,63668032","136,5829314",7.145,"1108,214786","3274,871484","0,03516106451","8560,934846","0,1379383247","0,4389696336","0,0753468735","0,1537350663","0,05471342478","0,01467196801","0,02195292028","0,6395069752","0,7021558148","0,2193029936","35,82948268","0,85","1,237480369","1,6654","1845,620905","5453,970969","0,04705955022"
Pernambuco,16,2011,"165.081,0",3543,"1.175,9","3.938,0","683,6","1.382,8","674,6","164,2","187,9","5.360,9","6,4","9.062,2","46,59356454","1,890685811","6,064518807",1,"222980,0856","62,93538967","140,3476873",7.358,"1195,850921","5554,882607","0,06309605848","8801,494531","0,1336053273","0,4474259476","0,07767012762","0,1571094692","0,07664695938","0,01865806158","0,02135290995","0,6090874028","0,7099884808","0,215725787","36,07372051","0,87","1,273648361","1,8751","2242,340062","10415,96038","0,07667933016"
Pernambuco,16,2012,"181.215,7",3825,"1.286,0","4.028,1","723,2","1.407,1","488,8","124,0","187,9","5.613,3","6,6","9.126,4","47,37664516","1,9367379","6,04816107","0,9906176098","243712,358","63,71564915","139,9691295",7.803,"1317,597772","6614,10892","0,07456288566","9704,03639","0,1325194251","0,4150990054","0,07452731441","0,1450013507","0,05037485565","0,01277577649","0,01936694305","0,578447974","0,7148349235","0,2198679658","36,32929927","0,87","1,324764182","2,0429","2691,720488","13511,96311","0,0894165709"
Pernambuco,16,2013,"188.696,9",3812,"1.432,0","3.789,5","809,3","1.552,5","361,0","116,1","187,9","5.999,2","6,8","9.189,5","49,50076904","1,975999162","6,014127747","0,9710969442","266729,4696","69,97100462","139,1815158",8.372,"834,602849","6827,145519","0,08473468366","9828,099466","0,145706543","0,3855774768","0,08234940718","0,157967077","0,03673168115","0,01181059776","0,01912246827","0,6104158875","0,7211537954","0,2150716613","36,58035997","0,87","1,404684342","2,3420","1954,639872","15989,17481","0,09509330399"
Pernambuco,16,2014,"194.913,7",4020,"1.394,8","3.977,1","763,6","1.721,4","426,4","137,5","187,9","6.231,7","6,9","9.252,4","48,48598322","1,996310667","5,781427838","0,8376260774","290293,0283","72,21219611","133,796275",7.950,"941,117761","7334,534858","0,09992933031","9388,151323","0,1485736481","0,4236269198","0,08133447504","0,1833539361","0,0454176634","0,0146433758","0,02001858659","0,6637843085","0,7523363839","0,1859813125","36,83089522","0,87","1,450713522","2,6556","2499,232326","19477,59077","0,1127515841"
Pernambuco,16,2015,"178.183,9",4102,"1.450,0","3.408,9","752,5","1.426,9","234,2","93,6","187,9","5.227,1","8,0","9.317,7","43,43829288","2,226988903","4,752588647","0,2475095658","311727,333","75,99398659","109,9864386",9.114,"1046,330366","5076,98424","0,1112421739","8909,471367","0,1627475656","0,3826146324","0,08446047139","0,1601574835","0,02628588458","0,01050367256","0,02109412696","0,5866952842","0,7334307404","0,199967077","37,09084077","0,89","1,49327054","3,9042","4085,083015","19821,56187","0,1341683952"
Pernambuco,16,2016,"178.730,2",4060,"1.407,3","3.069,4","763,6","1.338,4","209,9","99,9","187,9","4.973,8","9,1","9.377,4","44,02221281","2,484322533","4,418164179","0,0556920283","324929,4777","80,03189107","102,2470445",9.144,"1416,832346","4451,996939","0,08116610021","10085,77572","0,1395373675","0,3043279782","0,07571219639","0,1327026017","0,02081357982","0,009901309973","0,01863391824","0,4931513162","0,7316393516","0,1970122902","37,32818409","0,91","1,487309813","3,2585","4616,748199","14506,83203","0,1069969257"
